id,question,golden_chunk_ids,retrieved_chunk_ids,hit_top1,hit_top3,hit_top5,rank,skipped_for_recall,top_k,chapter,question_type,difficulty,answerable,golden_answer,top1_content,retrieved_scores
case_011,拆卸发动机时机油从哪些位置排放？,eee9bf78:05:txt:0000,eee9bf78:05:txt:0000;eee9bf78:05:txt:0001;eee9bf78:05:txt:0002;eee9bf78:05:txt:0003;eee9bf78:05:img:0002;eee9bf78:05:tbl:0000;eee9bf78:05:img:0001;eee9bf78:05:img:0003;eee9bf78:05:tbl:0003;eee9bf78:05:tbl:0004,True,True,True,1,False,5,发动机,procedure,easy,True,需要拆下发动机左曲轴箱上的放油螺栓和车架上的放油螺栓，将机油排出。,"Section: 3.2 拆卸发动机
Page: 6
Type: step
Content: 1. 排放机油
拆下 发动机左曲轴箱上的放油螺栓 ，将发动机内部机油全部放出。
拆下 车架上的放油螺栓 ，将车架内部机油全部放出。
No. 6 / 41",0.737780;0.675406;0.623926;0.532771;0.615060;0.482771;0.565060;0.565060;0.687780;0.687780
case_012,拆卸发动机时如何排放冷却液？,eee9bf78:05:txt:0001,eee9bf78:05:txt:0001;eee9bf78:05:txt:0000;eee9bf78:05:txt:0002;eee9bf78:05:img:0002;eee9bf78:05:img:0003;eee9bf78:05:txt:0003;eee9bf78:05:img:0001;eee9bf78:05:img:0004;eee9bf78:05:tbl:0003;eee9bf78:05:tbl:0004,True,True,True,1,False,5,发动机,procedure,easy,True,拆下水泵盖上的放水螺栓让冷却液流出，水流变小时打开右水箱盖排出剩余冷却液。,"Section: 3.2 拆卸发动机
Page: 7
Type: step
Content: 2. 排放冷却液
拆下 水泵盖上的放水螺栓 ，让冷却液自动流出。
当水流变小时， 打开右水箱盖 ，使发动机内剩余冷却液完全排出。",0.754559;0.685438;0.622880;0.639060;0.639060;0.572880;0.589060;0.589060;0.704559;0.704559
case_013,安装发动机时放油螺栓和放水螺栓的扭矩是多少？,eee9bf78:06:txt:0001,eee9bf78:06:txt:0001;eee9bf78:06:tbl:0002;eee9bf78:06:txt:0000;eee9bf78:06:tbl:0000;eee9bf78:06:tbl:0001;eee9bf78:06:tbl:0003;eee9bf78:06:txt:0005;eee9bf78:06:txt:0004;eee9bf78:06:tbl:0004;eee9bf78:06:tbl:0005,True,True,True,1,False,5,发动机,torque,easy,True,放油螺栓拧紧力矩为 25±4 N·m，放水螺栓拧紧力矩为 12±1.5 N·m。,"Section: 3.3 安装发动机
Page: 8
Type: step
Content: 2. 安装各类放油 / 放水螺栓
安装 左曲轴箱放油螺栓 、 车架放油螺栓 、 水泵盖放水螺栓 。
拧紧力矩要求 ：
放油螺栓： 25 ± 4 N·m
放水螺栓： 12 ± 1.5 N·m",0.792146;0.578512;0.710357;0.605442;0.571837;0.528512;0.555442;0.742146;0.742146;0.742146
case_014,发动机加注机油量是多少？,eee9bf78:06:txt:0002,eee9bf78:06:txt:0002;eee9bf78:06:txt:0003;eee9bf78:06:txt:0001;eee9bf78:05:txt:0000;eee9bf78:21:txt:0003;eee9bf78:05:txt:0001;eee9bf78:06:txt:0000;eee9bf78:06:txt:0004;eee9bf78:06:tbl:0004;eee9bf78:06:tbl:0005;eee9bf78:06:txt:0005,True,True,True,1,False,5,发动机,spec,easy,True,未更换机油精滤芯时加入 1600 mL，已更换机油精滤芯时加入 1700 mL。,"Section: 3.3 安装发动机
Page: 8
Type: step
Content: 3. 加注机油
从 发动机右曲轴箱盖加油口 加入：
1600 mL 机油（若未更换机油精滤芯）
1700 mL 机油（若已更换机油精滤芯）
机油规格要求：
粘度： SAE 10W-40 或 SAE 10W-50
质量等级： API SM 级或以上",0.754490;0.606867;0.576494;0.543133;0.576568;0.493133;0.704490;0.704490;0.704490;0.704490;0.704490
case_015,发动机机油规格要求是什么？,eee9bf78:06:txt:0002,eee9bf78:06:txt:0002;eee9bf78:06:txt:0001;eee9bf78:21:txt:0009;eee9bf78:05:txt:0000;eee9bf78:21:txt:0003;eee9bf78:21:txt:0008;eee9bf78:21:txt:0010;eee9bf78:06:txt:0000;eee9bf78:06:txt:0004;eee9bf78:06:tbl:0004;eee9bf78:06:tbl:0005,True,True,True,1,False,5,发动机,spec,easy,True,机油粘度要求为 SAE 10W-40 或 SAE 10W-50，质量等级为 API SM 级或以上。,"Section: 3.3 安装发动机
Page: 8
Type: step
Content: 3. 加注机油
从 发动机右曲轴箱盖加油口 加入：
1600 mL 机油（若未更换机油精滤芯）
1700 mL 机油（若已更换机油精滤芯）
机油规格要求：
粘度： SAE 10W-40 或 SAE 10W-50
质量等级： API SM 级或以上",0.702710;0.583796;0.606652;0.529504;0.577863;0.556652;0.556652;0.652710;0.652710;0.652710;0.652710
case_016,加注冷却液后发动机需要运行多久？,eee9bf78:06:txt:0003,eee9bf78:06:txt:0003;eee9bf78:06:txt:0002;eee9bf78:05:txt:0001;eee9bf78:06:txt:0000;eee9bf78:06:txt:0001;eee9bf78:05:txt:0000;eee9bf78:05:txt:0002;eee9bf78:06:txt:0004;eee9bf78:06:tbl:0004;eee9bf78:06:tbl:0005;eee9bf78:06:txt:0005,True,True,True,1,False,5,发动机,procedure,easy,True,右水箱加满冷却液后，启动发动机运行 8 到 10 秒后关机，再补液至满。,"Section: 3.3 安装发动机
Page: 8
Type: step
Content: 4. 加注冷却液
向 右水箱 加注冷却液，直至加满。
启动发动机运行 8 ～ 10 秒后关机 。
再次向 右水箱 补液至满。
向 副水箱 加注冷却液，使液面位于 F 线与 L 线之间 。",0.671701;0.556045;0.522750;0.484882;0.463922;0.472750;0.472750;0.621701;0.621701;0.621701;0.621701
case_017,拆卸凸轮轴时如何对齐正时标记？,eee9bf78:08:txt:0006,eee9bf78:08:txt:0006;eee9bf78:08:img:0000;eee9bf78:08:img:0001;eee9bf78:08:txt:0012;eee9bf78:08:txt:0000;eee9bf78:08:txt:0005;eee9bf78:08:txt:0007;eee9bf78:08:txt:0013;eee9bf78:08:txt:0001;eee9bf78:08:txt:0002;eee9bf78:08:txt:0003,True,True,True,1,False,5,凸轮轴,procedure,medium,True,逆时针转动曲轴，使磁电机转子上 T 标记前的刻线与 M14×1.5 螺塞孔缺口中线对齐，凸轮轴正时链轮刻线应与气缸头装配面平齐。,"Section: 4.3 凸轮轴
Page: 11
Type: step
Content: 2. 对齐正时标记
逆时针转动曲轴，使磁电机转子上 “T” 标记 前的刻线 与 M14×1.5 螺塞孔缺口的中线对齐。
此时，进、排气凸轮轴正时链轮上的刻线应与 气缸头装配面平齐 。",0.756781;0.707010;0.707010;0.663284;0.657415;0.706781;0.706781;0.657010;0.657010;0.657010;0.657010
case_018,凸轮轴座盖螺栓为什么要对角均匀拧松？,eee9bf78:08:txt:0004,eee9bf78:08:txt:0004;eee9bf78:08:img:0000;eee9bf78:08:txt:0012;eee9bf78:09:txt:0006;eee9bf78:08:txt:0002;eee9bf78:08:txt:0003;eee9bf78:08:txt:0005;eee9bf78:08:txt:0013;eee9bf78:08:img:0001;eee9bf78:08:txt:0000;eee9bf78:08:txt:0001,True,True,True,1,False,5,凸轮轴,safety,easy,True,气缸头盖螺栓必须对角均匀拧松，以防止变形。,"Section: 4.3 凸轮轴
Page: 11
Type: safety
Content: 注意 ：气缸头盖螺栓必须 对角均匀拧松 ，防止变形。",0.762253;0.643866;0.668237;0.710921;0.731458;0.712253;0.712253;0.593866;0.593866;0.593866;0.593866
case_019,检查凸轮轴时哪些部位异常需要更换？,eee9bf78:09:txt:0000,eee9bf78:09:txt:0000;eee9bf78:09:txt:0004;eee9bf78:09:txt:0002;eee9bf78:08:txt:0000;eee9bf78:08:txt:0005;eee9bf78:09:txt:0001;eee9bf78:09:txt:0003;eee9bf78:09:txt:0005;eee9bf78:08:txt:0001;eee9bf78:08:txt:0004;eee9bf78:08:txt:0006,True,True,True,1,False,5,凸轮轴,inspection,medium,True,检查进气与排气凸轮轴的轴颈和凸轮基圆表面，若存在磨损、腐蚀或划伤，应更换相应凸轮轴。,"Section: 4.4 涨紧器
Page: 12
Type: step
Content: a. 座盖定位销必须放回气缸头对应孔位，不得错放。
b. 先取下进气凸轮轴，再取下排气凸轮轴 。
检查凸轮轴
分别检查进气与排气凸轮轴的：
轴颈
凸轮基圆表面
若存在 磨损、腐蚀或划伤 ，应更换相应凸轮轴。
安装凸轮轴
1. 正时对齐
拉紧正时链条。
逆时针转动曲轴至压缩上止点，使磁电机转子上 “T” 标记前的刻线与左曲轴箱盖上 M14×1.5 螺塞孔标记槽中线对齐。",0.725223;0.716632;0.713582;0.632806;0.632806;0.675223;0.666632;0.666632;0.582806;0.582806;0.582806
case_020,安装凸轮轴时先装进气还是排气？,eee9bf78:09:txt:0002,eee9bf78:09:txt:0002;eee9bf78:09:txt:0000;eee9bf78:09:txt:0004;eee9bf78:09:img:0000;eee9bf78:08:txt:0006;eee9bf78:09:txt:0001;eee9bf78:09:txt:0003;eee9bf78:09:txt:0005;eee9bf78:09:txt:0008;eee9bf78:09:txt:0006;eee9bf78:09:txt:0007,True,True,True,1,False,5,凸轮轴,procedure,easy,True,安装顺序为先安装排气凸轮轴，再安装进气凸轮轴。,"Section: 4.4 涨紧器
Page: 12
Type: step
Content: a. 座盖定位销必须放回气缸头对应孔位，不得错放。
b. 先取下进气凸轮轴，再取下排气凸轮轴 。
检查凸轮轴
分别检查进气与排气凸轮轴的：
轴颈
凸轮基圆表面
若存在 磨损、腐蚀或划伤 ，应更换相应凸轮轴。
安装凸轮轴
2. 安装顺序
先安装排气凸轮轴，再安装进气凸轮轴 。
按对应位置安装凸轮轴座盖。",0.755984;0.716839;0.708705;0.749768;0.666872;0.705984;0.705984;0.658705;0.699768;0.699768;0.699768
case_021,涨紧器顶销螺栓应拧紧到多少扭矩？,eee9bf78:10:txt:0002;eee9bf78:07:tbl:0000;eee9bf78:07:tbl:0004,eee9bf78:10:txt:0000;eee9bf78:03:tbl:0001;eee9bf78:10:txt:0002;eee9bf78:10:img:0000;eee9bf78:10:img:0001;eee9bf78:10:txt:0001;eee9bf78:03:tbl:0000;eee9bf78:03:tbl:0002;eee9bf78:10:txt:0003;eee9bf78:10:txt:0005;eee9bf78:10:txt:0004,False,True,True,3,False,5,涨紧器,torque,easy,True,M6×10 顶销螺栓带铜垫片，拧紧至 12 N·m。,"Section: 4.5 安装气缸头盖
Page: 13
Type: step
Content: 1. 预压涨紧器
松开并取下 M6×10 顶销螺栓（件号 25 ）。
用手压住涨紧器顶杆，用一字螺丝刀从背部螺纹孔插入， 顺时针 扭紧涨紧器螺杆，直至顶杆 自锁 。",0.685301;0.590701;0.685207;0.672854;0.672854;0.635301;0.540701;0.540701;0.635207;0.622854;0.622854
case_022,测量气门间隙时塞尺插在哪里？,eee9bf78:11:txt:0001,eee9bf78:11:txt:0001;eee9bf78:11:img:0000;eee9bf78:11:img:0001;eee9bf78:12:txt:0002;eee9bf78:12:txt:0016;eee9bf78:11:txt:0000;eee9bf78:12:txt:0001;eee9bf78:12:txt:0003;eee9bf78:12:txt:0015;eee9bf78:12:txt:0017;eee9bf78:11:ims:0000,True,True,True,1,False,5,气门间隙,procedure,easy,True,将塞尺插入凸轮轴基圆与滑动挺柱之间测量间隙。,"Section: 4.6 气门间隙
Page: 14
Type: step
Content: 4.6 气门间隙
测量气门间隙
拆下气缸头盖。
将塞尺插入 凸轮轴基圆与滑动挺柱之间 测量间隙。
No. 14 / 41",0.775677;0.674592;0.674592;0.723060;0.712197;0.725677;0.673060;0.673060;0.662197;0.662197;0.725677
case_023,测量气门间隙时为什么要测基圆位置？,eee9bf78:12:txt:0001;eee9bf78:12:txt:0021,eee9bf78:11:txt:0001;eee9bf78:12:txt:0002;eee9bf78:12:txt:0000;eee9bf78:12:txt:0008;eee9bf78:12:txt:0016;eee9bf78:11:txt:0000;eee9bf78:11:img:0000;eee9bf78:12:txt:0001;eee9bf78:12:txt:0003;eee9bf78:12:txt:0007;eee9bf78:12:txt:0009,False,False,False,8,False,5,气门间隙,safety,easy,True,必须测量基圆位置，不能测凸轮升程段。,"Section: 4.6 气门间隙
Page: 14
Type: step
Content: 4.6 气门间隙
测量气门间隙
拆下气缸头盖。
将塞尺插入 凸轮轴基圆与滑动挺柱之间 测量间隙。
No. 14 / 41",0.745908;0.751238;0.738404;0.738404;0.735171;0.695908;0.695908;0.701238;0.701238;0.688404;0.688404
case_024,气缸头 M10 螺母分几次拧紧？,eee9bf78:12:txt:0018,eee9bf78:12:txt:0018;eee9bf78:10:img:0000;eee9bf78:06:tbl:0000;eee9bf78:10:txt:0002;eee9bf78:10:txt:0000;eee9bf78:12:txt:0017;eee9bf78:12:txt:0019;eee9bf78:10:txt:0005;eee9bf78:10:img:0001;eee9bf78:10:txt:0001;eee9bf78:10:txt:0003,True,True,True,1,False,5,气缸头,torque,medium,True,M10 螺母使用定扭扳手分三次对角拧紧，第一次 25 N·m，第二次 45 N·m，第三次 60 N·m。,"Section: 4.7 气缸头
Page: 15
Type: step
Content: 注意 ：必须测量基圆位置，非凸轮升程段。
气门间隙标准值
调整气门间隙
3. 安装气缸头，使用定扭扳手分 三次对角拧紧 M10 螺母（件号 10 ） ：
第一次： 25 N·m
第二次： 45 N·m
第三次： 60 N·m
提示 ：拧紧前需在螺母螺纹处涂抹润滑油。",0.708336;0.680411;0.600073;0.711947;0.711405;0.658336;0.658336;0.630411;0.630411;0.630411;0.630411
case_025,拆卸气门时四组气门组件要注意什么？,eee9bf78:13:txt:0003,eee9bf78:13:txt:0003;eee9bf78:13:txt:0000;eee9bf78:13:txt:0002;eee9bf78:13:txt:0004;eee9bf78:13:img:0000;eee9bf78:13:txt:0001;eee9bf78:13:txt:0005;eee9bf78:13:img:0001,True,True,True,1,False,5,气门,safety,easy,True,4 组气门组件必须分别标记，确保装回原位。,"Section: 4.8 气门
Page: 16
Type: step
Content: 2. 使用 气门拆装器 压缩气门弹簧
依次拆下：
气门锁夹
气门弹簧上圈
气门外弹簧
气门内弹簧
气门杆径油封
气门弹簧座
气门（进气门 ×2 ，排气门 ×2 ）
提示 ： 4 组气门组件必须分别标记 ，确保装回原位。
安装气门",0.759887;0.735306;0.735306;0.735306;0.750587;0.685306;0.685306;0.700587
case_026,气门弹簧安装方向有什么要求？,eee9bf78:14:txt:0003,eee9bf78:13:txt:0005;eee9bf78:14:txt:0003;eee9bf78:08:txt:0003;eee9bf78:08:txt:0007;eee9bf78:08:txt:0010;eee9bf78:13:txt:0004;eee9bf78:13:img:0000;eee9bf78:14:txt:0002;eee9bf78:14:tbl:0000;eee9bf78:08:txt:0002;eee9bf78:08:txt:0004,False,True,True,2,False,5,气门,safety,easy,True,气门弹簧间距较密的一端（标记为 b 和 b′）必须朝下安装。,"Section: 4.8 气门
Page: 16
Type: step
Content: 1. 依次安装：
气门
气门弹簧座
气门杆径油封
气门内弹簧
气门外弹簧
气门弹簧上圈
No. 16 / 41",0.718927;0.740823;0.733679;0.733679;0.733679;0.668927;0.668927;0.690823;0.690823;0.683679;0.683679
case_027,检查气缸与活塞时发现明显刮痕怎么办？,eee9bf78:15:txt:0010,eee9bf78:15:txt:0010;eee9bf78:15:txt:0008;eee9bf78:15:txt:0012;eee9bf78:16:txt:0000;eee9bf78:15:txt:0005;eee9bf78:15:txt:0009;eee9bf78:15:txt:0011;eee9bf78:15:txt:0007;eee9bf78:15:tbl:0000;eee9bf78:16:txt:0001;eee9bf78:15:txt:0000,True,True,True,1,False,5,气缸与活塞,inspection,easy,True,检查气缸内壁与活塞裙部，若有明显刮痕或损伤且手触明显粗糙，必须更换有缺陷的部件。,"Section: 5.2 拆卸气缸与活塞
Page: 18
Type: step
Content: 1. 检查气缸内壁与活塞裙部：
若有明显刮痕或损伤（用手触摸明显粗糙），必须更换有缺陷的部件。",0.672457;0.610793;0.647289;0.608818;0.590232;0.622457;0.622457;0.560793;0.597289;0.558818;0.622457
case_028,三道活塞环被卡住时怎么处理？,eee9bf78:15:txt:0012,eee9bf78:15:txt:0012;eee9bf78:17:txt:0007;eee9bf78:17:txt:0013;eee9bf78:17:txt:0015;eee9bf78:17:txt:0002;eee9bf78:15:txt:0011;eee9bf78:15:tbl:0000;eee9bf78:17:txt:0006;eee9bf78:17:txt:0012;eee9bf78:17:txt:0014;eee9bf78:15:txt:0000,True,True,True,1,False,5,气缸与活塞,inspection,easy,True,如果三道活塞环被卡住，应更换活塞及活塞环。,"Section: 5.2 拆卸气缸与活塞
Page: 18
Type: step
Content: 2. 检查三道活塞环是否被卡住：
若卡住，则更换活塞及活塞环。
No. 18 / 41",0.710461;0.676897;0.650632;0.650309;0.649550;0.660461;0.660461;0.626897;0.600632;0.600632;0.660461
case_029,活塞与气缸组别装配有什么要求？,eee9bf78:16:txt:0002,eee9bf78:16:txt:0002;eee9bf78:16:img:0002;eee9bf78:16:img:0003;eee9bf78:16:img:0004;eee9bf78:16:img:0000;eee9bf78:16:txt:0001;eee9bf78:16:img:0001;eee9bf78:16:txt:0000,True,True,True,1,False,5,气缸与活塞,safety,medium,True,活塞与气缸均分为 A、B、C、D 四组，组装时必须使用相同组别的活塞与气缸。,"Section: 5.4 安装气缸与活塞
Page: 20
Type: safety
Content: 注意事项
气缸与活塞组别
活塞与气缸均分为 A 、 B 、 C 、 D 四组 ；
组装时必须使用相同组别的活塞与气缸 （例如： A 组活塞只能装入 A 组气缸）；
若需更换活塞，新活塞的组别必须与原气缸组别一致。
No. 20 / 41",0.776124;0.764819;0.764819;0.764819;0.664464;0.726124;0.714819;0.714819
