id,question,golden_chunk_ids,retrieved_chunk_ids,hit_top1,hit_top3,hit_top5,rank,skipped_for_recall,top_k,chapter,question_type,difficulty,answerable,golden_answer,top1_content,retrieved_scores
case_011,拆卸发动机时机油从哪些位置排放？,618bea68:05:txt:0000,618bea68:05:txt:0000;618bea68:05:txt:0001;618bea68:05:txt:0002;618bea68:05:img:0000;618bea68:05:img:0001;618bea68:05:txt:0003;618bea68:05:tbl:0006;618bea68:05:img:0002;618bea68:05:tbl:0004;618bea68:05:tbl:0005,True,True,True,1,False,5,发动机,procedure,easy,True,需要拆下发动机左曲轴箱上的放油螺栓和车架上的放油螺栓，将机油排出。,"1. 排放机油
拆下 发动机左曲轴箱上的放油螺栓 ，将发动机内部机油全部放出。
拆下 车架上的放油螺栓 ，将车架内部机油全部放出。
No. 6 / 41",0.730302;0.579826;0.550045;0.606500;0.606500;0.500045;0.556500;0.556500;0.680302;0.680302
case_012,拆卸发动机时如何排放冷却液？,618bea68:05:txt:0001,618bea68:05:txt:0001;618bea68:05:txt:0000;618bea68:05:img:0002;618bea68:05:img:0004;618bea68:05:img:0003;618bea68:05:txt:0002;618bea68:05:img:0001;618bea68:05:txt:0003;618bea68:05:tbl:0004;618bea68:05:tbl:0005;618bea68:05:tbl:0006,True,True,True,1,False,5,发动机,procedure,easy,True,拆下水泵盖上的放水螺栓让冷却液流出，水流变小时打开右水箱盖排出剩余冷却液。,"2. 排放冷却液
拆下 水泵盖上的放水螺栓 ，让冷却液自动流出。
当水流变小时， 打开右水箱盖 ，使发动机内剩余冷却液完全排出。",0.683042;0.663965;0.639060;0.639060;0.639060;0.633042;0.589060;0.589060;0.633042;0.633042;0.633042
case_013,安装发动机时放油螺栓和放水螺栓的扭矩是多少？,618bea68:06:txt:0001,618bea68:06:txt:0001;618bea68:06:tbl:0012;618bea68:06:tbl:0000;618bea68:06:txt:0000;618bea68:06:img:0000;618bea68:06:tbl:0011;618bea68:06:tbl:0013;618bea68:06:txt:0005;618bea68:06:tbl:0001;618bea68:06:txt:0003;618bea68:06:tbl:0004,True,True,True,1,False,5,发动机,torque,easy,True,放油螺栓拧紧力矩为 25±4 N·m，放水螺栓拧紧力矩为 12±1.5 N·m。,"2. 安装各类放油 / 放水螺栓
安装 左曲轴箱放油螺栓 、 车架放油螺栓 、 水泵盖放水螺栓 。
拧紧力矩要求 ：
放油螺栓： 25 ± 4 N·m
放水螺栓： 12 ± 1.5 N·m",0.767363;0.579362;0.590506;0.646364;0.645817;0.529362;0.529362;0.540506;0.540506;0.717363;0.717363
case_014,发动机加注机油量是多少？,618bea68:06:txt:0002,618bea68:06:txt:0002;618bea68:05:txt:0000;618bea68:06:txt:0003;618bea68:06:txt:0001;618bea68:02:txt:0008;618bea68:05:txt:0001;618bea68:06:tbl:0004;618bea68:06:tbl:0006;618bea68:06:tbl:0021;618bea68:06:txt:0005;618bea68:05:txt:0002,True,True,True,1,False,5,发动机,spec,easy,True,未更换机油精滤芯时加入 1600 mL，已更换机油精滤芯时加入 1700 mL。,"3. 加注机油
从 发动机右曲轴箱盖加油口 加入：
1600 mL 机油（若未更换机油精滤芯）
1700 mL 机油（若已更换机油精滤芯）
机油规格要求：
粘度： SAE 10W-40 或 SAE 10W-50
质量等级： API SM 级或以上",0.743725;0.569465;0.561753;0.535911;0.540098;0.519465;0.693725;0.693725;0.693725;0.693725;0.519465
case_015,发动机机油规格要求是什么？,618bea68:06:txt:0002,618bea68:06:txt:0002;618bea68:06:txt:0001;618bea68:05:txt:0000;618bea68:19:img:0001;618bea68:19:img:0000;618bea68:05:txt:0001;618bea68:19:txt:0000;618bea68:06:txt:0003;618bea68:06:tbl:0004;618bea68:06:tbl:0006;618bea68:06:tbl:0021,True,True,True,1,False,5,发动机,spec,easy,True,机油粘度要求为 SAE 10W-40 或 SAE 10W-50，质量等级为 API SM 级或以上。,"3. 加注机油
从 发动机右曲轴箱盖加油口 加入：
1600 mL 机油（若未更换机油精滤芯）
1700 mL 机油（若已更换机油精滤芯）
机油规格要求：
粘度： SAE 10W-40 或 SAE 10W-50
质量等级： API SM 级或以上",0.694053;0.550543;0.538013;0.548796;0.542330;0.488013;0.498796;0.644053;0.644053;0.644053;0.644053
case_016,加注冷却液后发动机需要运行多久？,618bea68:06:txt:0003,618bea68:06:txt:0003;618bea68:06:txt:0002;618bea68:05:txt:0001;618bea68:02:txt:0005;618bea68:20:txt:0003;618bea68:05:txt:0000;618bea68:05:txt:0002;618bea68:06:txt:0001;618bea68:06:tbl:0004;618bea68:06:tbl:0006;618bea68:06:tbl:0021,True,True,True,1,False,5,发动机,procedure,easy,True,右水箱加满冷却液后，启动发动机运行 8 到 10 秒后关机，再补液至满。,"4. 加注冷却液
向 右水箱 加注冷却液，直至加满。
启动发动机运行 8 ～ 10 秒后关机 。
再次向 右水箱 补液至满。
向 副水箱 加注冷却液，使液面位于 F 线与 L 线之间 。",0.652831;0.571277;0.521107;0.575148;0.486922;0.471107;0.471107;0.602831;0.602831;0.602831;0.602831
case_017,拆卸凸轮轴时如何对齐正时标记？,618bea68:08:txt:0006,618bea68:08:txt:0006;618bea68:08:img:0000;618bea68:08:img:0001;618bea68:08:txt:0012;618bea68:08:txt:0008;618bea68:08:txt:0005;618bea68:08:txt:0007;618bea68:08:txt:0013;618bea68:08:txt:0000;618bea68:08:txt:0001;618bea68:08:txt:0002,True,True,True,1,False,5,凸轮轴,procedure,medium,True,逆时针转动曲轴，使磁电机转子上 T 标记前的刻线与 M14×1.5 螺塞孔缺口中线对齐，凸轮轴正时链轮刻线应与气缸头装配面平齐。,"2. 对齐正时标记
逆时针转动曲轴，使磁电机转子上 “T” 标记 前的刻线 与 M14×1.5 螺塞孔缺口的中线对齐。
此时，进、排气凸轮轴正时链轮上的刻线应与 气缸头装配面平齐 。",0.704689;0.707010;0.707010;0.678218;0.709264;0.654689;0.654689;0.657010;0.657010;0.657010;0.657010
case_018,凸轮轴座盖螺栓为什么要对角均匀拧松？,618bea68:08:txt:0004,618bea68:08:txt:0012;618bea68:08:img:0000;618bea68:06:tbl:0007;618bea68:09:txt:0006;618bea68:08:txt:0004;618bea68:08:txt:0011;618bea68:08:txt:0013;618bea68:08:img:0001;618bea68:08:txt:0000;618bea68:08:txt:0001;618bea68:08:txt:0002,False,False,True,5,False,5,凸轮轴,safety,easy,True,气缸头盖螺栓必须对角均匀拧松，以防止变形。,"4. 拆卸凸轮轴座盖与凸轮轴
对角均匀拧松凸轮轴座盖螺栓。
取下凸轮轴座盖及凸轮轴。
No. 11 / 41",0.704891;0.643866;0.602607;0.711171;0.712724;0.654891;0.654891;0.593866;0.593866;0.593866;0.593866
case_019,检查凸轮轴时哪些部位异常需要更换？,618bea68:09:txt:0000,618bea68:09:txt:0004;618bea68:09:txt:0000;618bea68:09:txt:0002;618bea68:08:txt:0008;618bea68:08:txt:0011;618bea68:09:txt:0003;618bea68:09:txt:0005;618bea68:09:txt:0001;618bea68:08:txt:0007;618bea68:08:txt:0009;618bea68:08:txt:0010,False,True,True,2,False,5,凸轮轴,inspection,medium,True,检查进气与排气凸轮轴的轴颈和凸轮基圆表面，若存在磨损、腐蚀或划伤，应更换相应凸轮轴。,"a. 座盖定位销必须放回气缸头对应孔位，不得错放。
b. 先取下进气凸轮轴，再取下排气凸轮轴 。
检查凸轮轴
分别检查进气与排气凸轮轴的：
轴颈
凸轮基圆表面
若存在 磨损、腐蚀或划伤 ，应更换相应凸轮轴。
安装凸轮轴
3. 标记说明
“IN” ：进气
“EX” ：排气
“L” ：左侧
“M” ：中间",0.727750;0.721813;0.713709;0.713981;0.713981;0.677750;0.677750;0.671813;0.663981;0.663981;0.663981
case_020,安装凸轮轴时先装进气还是排气？,618bea68:09:txt:0002,618bea68:09:txt:0002;618bea68:09:txt:0004;618bea68:09:txt:0000;618bea68:09:img:0000;618bea68:08:txt:0012;618bea68:09:txt:0001;618bea68:09:txt:0003;618bea68:09:txt:0005;618bea68:09:txt:0008;618bea68:09:txt:0006;618bea68:09:txt:0007,True,True,True,1,False,5,凸轮轴,procedure,easy,True,安装顺序为先安装排气凸轮轴，再安装进气凸轮轴。,"a. 座盖定位销必须放回气缸头对应孔位，不得错放。
b. 先取下进气凸轮轴，再取下排气凸轮轴 。
检查凸轮轴
分别检查进气与排气凸轮轴的：
轴颈
凸轮基圆表面
若存在 磨损、腐蚀或划伤 ，应更换相应凸轮轴。
安装凸轮轴
2. 安装顺序
先安装排气凸轮轴，再安装进气凸轮轴 。
按对应位置安装凸轮轴座盖。",0.767246;0.721634;0.719061;0.749768;0.652966;0.717246;0.717246;0.671634;0.699768;0.699768;0.699768
case_021,涨紧器顶销螺栓应拧紧到多少扭矩？,618bea68:10:txt:0002;618bea68:07:tbl:0000;618bea68:07:tbl:0004,618bea68:10:txt:0000;618bea68:07:tbl:0000;618bea68:10:txt:0002;618bea68:07:tbl:0004;618bea68:03:tbl:0001;618bea68:10:txt:0001;618bea68:07:txt:0000;618bea68:07:tbl:0001;618bea68:10:txt:0003;618bea68:07:tbl:0003;618bea68:07:tbl:0005,False,True,True,2,False,5,涨紧器,torque,easy,True,M6×10 顶销螺栓带铜垫片，拧紧至 12 N·m。,"1. 预压涨紧器
松开并取下 M6×10 顶销螺栓（件号 25 ）。
用手压住涨紧器顶杆，用一字螺丝刀从背部螺纹孔插入， 顺时针 扭紧涨紧器螺杆，直至顶杆 自锁 。",0.723253;0.682367;0.731132;0.587648;0.723253;0.673253;0.632367;0.632367;0.681132;0.537648;0.537648
case_022,测量气门间隙时塞尺插在哪里？,618bea68:11:txt:0001,618bea68:11:txt:0001;618bea68:11:img:0000;618bea68:11:img:0001;618bea68:12:txt:0002;618bea68:12:txt:0016;618bea68:11:txt:0000;618bea68:12:txt:0001;618bea68:12:txt:0003;618bea68:12:txt:0015;618bea68:12:txt:0017;618bea68:11:ims:0000,True,True,True,1,False,5,气门间隙,procedure,easy,True,将塞尺插入凸轮轴基圆与滑动挺柱之间测量间隙。,"4.6 气门间隙
测量气门间隙
拆下气缸头盖。
将塞尺插入 凸轮轴基圆与滑动挺柱之间 测量间隙。
No. 14 / 41",0.781707;0.674592;0.674592;0.748938;0.736238;0.731707;0.698938;0.698938;0.686238;0.686238;0.731707
case_023,测量气门间隙时为什么要测基圆位置？,618bea68:12:txt:0001;618bea68:12:txt:0021,618bea68:11:txt:0001;618bea68:12:txt:0002;618bea68:12:txt:0016;618bea68:12:txt:0000;618bea68:12:txt:0008;618bea68:11:txt:0000;618bea68:11:img:0000;618bea68:12:txt:0001;618bea68:12:txt:0003;618bea68:12:txt:0015;618bea68:12:txt:0017,False,False,False,8,False,5,气门间隙,safety,easy,True,必须测量基圆位置，不能测凸轮升程段。,"4.6 气门间隙
测量气门间隙
拆下气缸头盖。
将塞尺插入 凸轮轴基圆与滑动挺柱之间 测量间隙。
No. 14 / 41",0.742985;0.757064;0.748422;0.746347;0.746347;0.692985;0.692985;0.707064;0.707064;0.698422;0.698422
case_024,气缸头 M10 螺母分几次拧紧？,618bea68:12:txt:0018,618bea68:12:txt:0018;618bea68:10:img:0000;618bea68:06:tbl:0000;618bea68:12:txt:0010;618bea68:10:img:0001;618bea68:12:txt:0017;618bea68:12:txt:0019;618bea68:10:txt:0005;618bea68:10:txt:0000;618bea68:10:txt:0001;618bea68:10:txt:0002,True,True,True,1,False,5,气缸头,torque,medium,True,M10 螺母使用定扭扳手分三次对角拧紧，第一次 25 N·m，第二次 45 N·m，第三次 60 N·m。,"注意 ：必须测量基圆位置，非凸轮升程段。
气门间隙标准值
调整气门间隙
3. 安装气缸头，使用定扭扳手分 三次对角拧紧 M10 螺母（件号 10 ） ：
第一次： 25 N·m
第二次： 45 N·m
第三次： 60 N·m
提示 ：拧紧前需在螺母螺纹处涂抹润滑油。",0.691711;0.680411;0.624149;0.628633;0.680411;0.641711;0.641711;0.630411;0.630411;0.630411;0.630411
case_025,拆卸气门时四组气门组件要注意什么？,618bea68:13:txt:0003,618bea68:13:txt:0003;618bea68:13:txt:0000;618bea68:13:txt:0002;618bea68:13:txt:0004;618bea68:13:img:0001;618bea68:13:txt:0001;618bea68:13:txt:0005;618bea68:13:img:0000,True,True,True,1,False,5,气门,safety,easy,True,4 组气门组件必须分别标记，确保装回原位。,"2. 使用 气门拆装器 压缩气门弹簧
依次拆下：
气门锁夹
气门弹簧上圈
气门外弹簧
气门内弹簧
气门杆径油封
气门弹簧座
气门（进气门 ×2 ，排气门 ×2 ）
提示 ： 4 组气门组件必须分别标记 ，确保装回原位。
安装气门",0.730544;0.783372;0.783372;0.783372;0.750587;0.733372;0.733372;0.700587
case_026,气门弹簧安装方向有什么要求？,618bea68:14:txt:0003,618bea68:14:txt:0003;618bea68:13:txt:0005;618bea68:08:txt:0007;618bea68:08:txt:0010;618bea68:08:txt:0003;618bea68:14:txt:0002;618bea68:14:tbl:0000;618bea68:13:txt:0004;618bea68:13:img:0000;618bea68:08:txt:0006;618bea68:08:txt:0008,True,True,True,1,False,5,气门,safety,easy,True,气门弹簧间距较密的一端（标记为 b 和 b′）必须朝下安装。,注意 ：气门弹簧 间距较密的一端（标记为 “b” 和 “b′” ）必须朝下安装 。,0.805027;0.736356;0.791034;0.791034;0.791034;0.755027;0.755027;0.686356;0.686356;0.741034;0.741034
case_027,检查气缸与活塞时发现明显刮痕怎么办？,618bea68:15:txt:0010,618bea68:15:txt:0010;618bea68:15:txt:0008;618bea68:15:txt:0012;618bea68:16:txt:0000;618bea68:15:img:0000;618bea68:15:txt:0009;618bea68:15:txt:0011;618bea68:15:txt:0007;618bea68:15:tbl:0000;618bea68:16:txt:0001;618bea68:15:txt:0002,True,True,True,1,False,5,气缸与活塞,inspection,easy,True,检查气缸内壁与活塞裙部，若有明显刮痕或损伤且手触明显粗糙，必须更换有缺陷的部件。,"1. 检查气缸内壁与活塞裙部：
若有明显刮痕或损伤（用手触摸明显粗糙），必须更换有缺陷的部件。",0.754962;0.686913;0.660468;0.621160;0.634147;0.704962;0.704962;0.636913;0.610468;0.571160;0.704962
case_028,三道活塞环被卡住时怎么处理？,618bea68:15:txt:0012,618bea68:15:txt:0012;618bea68:17:txt:0009;618bea68:17:txt:0005;618bea68:17:txt:0000;618bea68:17:txt:0011;618bea68:15:txt:0011;618bea68:15:tbl:0000;618bea68:17:txt:0008;618bea68:17:txt:0004;618bea68:17:txt:0006;618bea68:15:txt:0002,True,True,True,1,False,5,气缸与活塞,inspection,easy,True,如果三道活塞环被卡住，应更换活塞及活塞环。,"2. 检查三道活塞环是否被卡住：
若卡住，则更换活塞及活塞环。
No. 18 / 41",0.771354;0.658586;0.652135;0.648694;0.648303;0.721354;0.721354;0.608586;0.602135;0.602135;0.721354
case_029,活塞与气缸组别装配有什么要求？,618bea68:16:txt:0002,618bea68:16:txt:0002;618bea68:16:img:0004;618bea68:16:img:0003;618bea68:16:img:0002;618bea68:16:txt:0000;618bea68:16:txt:0001;618bea68:16:img:0000;618bea68:16:img:0001;618bea68:16:ims:0004,True,True,True,1,False,5,气缸与活塞,safety,medium,True,活塞与气缸均分为 A、B、C、D 四组，组装时必须使用相同组别的活塞与气缸。,"注意事项
气缸与活塞组别
活塞与气缸均分为 A 、 B 、 C 、 D 四组 ；
组装时必须使用相同组别的活塞与气缸 （例如： A 组活塞只能装入 A 组气缸）；
若需更换活塞，新活塞的组别必须与原气缸组别一致。
No. 20 / 41",0.784734;0.764819;0.764819;0.764819;0.676300;0.734734;0.734734;0.714819;0.734734
case_030,活塞环开口角度有什么要求？,618bea68:17:txt:0000,618bea68:17:txt:0018;618bea68:17:img:0000;618bea68:12:tbl:0001;618bea68:17:txt:0006;618bea68:17:txt:0010;618bea68:17:txt:0017;618bea68:17:txt:0019;618bea68:17:txt:0000;618bea68:17:txt:0002;618bea68:17:txt:0005;618bea68:17:txt:0007,False,False,False,8,False,5,活塞环,spec,easy,True,各活塞环开口位置不得重叠，任意两环开口之间应错开 120°。,"活塞环开口位置与角度
各活塞环开口位置 不得重叠 ；
任意两环开口之间应 错开 120° 。
（ 3 ）安装活塞销
4. 安装第一道气环：
No. 21 / 41",0.766958;0.707976;0.637696;0.751764;0.751764;0.716958;0.716958;0.657976;0.657976;0.657976;0.657976
case_031,油环组合应该怎样安装？,618bea68:17:txt:0013,618bea68:17:txt:0013;618bea68:17:txt:0009;618bea68:17:txt:0015;618bea68:17:txt:0018;618bea68:17:txt:0005;618bea68:17:txt:0012;618bea68:17:txt:0014;618bea68:17:txt:0008;618bea68:17:txt:0016;618bea68:17:txt:0017;618bea68:17:txt:0000,True,True,True,1,False,5,活塞环,procedure,medium,True,安装油环组合时先装铜质衬环，再装两道刮片环；铜质衬环接口不能重叠，两道刮片环开口应相互错开 120° 到 180°。,"活塞环开口位置与角度
各活塞环开口位置 不得重叠 ；
任意两环开口之间应 错开 120° 。
（ 3 ）安装活塞销
2. 安装油环组合：
先装铜质衬环，再装两道刮片环。
a. 铜质衬环接口处不能重叠。
b. 铜质衬环位于两道刮片环之间，两道刮片环开口应相互错开 120° ～ 180° 。",0.706332;0.637735;0.679373;0.673298;0.661091;0.656332;0.656332;0.587735;0.629373;0.623298;0.656332
case_032,拆卸右曲轴箱盖前发动机应如何放置？,618bea68:20:txt:0003;618bea68:20:txt:0002,618bea68:20:txt:0003;618bea68:20:txt:0002;618bea68:20:txt:0001;618bea68:25:txt:0010;618bea68:20:txt:0007;618bea68:20:txt:0004;618bea68:20:txt:0000;618bea68:25:txt:0009;618bea68:20:txt:0006;618bea68:20:txt:0008;618bea68:20:txt:0012,True,True,True,1,False,5,右曲轴箱盖,safety,easy,True,取出右曲轴箱盖之前，发动机应倾倒放置，以防水泵轴止推垫圈脱落。,注意 ：取出右曲轴箱盖之前，发动机应倾倒放置，以防水泵轴止推垫圈 3 脱落。,0.755056;0.704487;0.693399;0.649392;0.671125;0.705056;0.643399;0.599392;0.621125;0.621125;0.705056
case_033,检查曲轴油封时什么情况需要更换？,618bea68:20:txt:0004,618bea68:20:txt:0004;618bea68:31:txt:0004;618bea68:20:img:0001;618bea68:20:img:0003;618bea68:20:img:0002;618bea68:20:txt:0003;618bea68:20:txt:0005;618bea68:31:txt:0003;618bea68:31:txt:0005;618bea68:20:img:0000;618bea68:20:txt:0000,True,True,True,1,False,5,右曲轴箱盖,inspection,easy,True,若曲轴油封损坏或内环硬化，则更换缺陷油封，拆出的油封不能再次使用。,"安装右盖
1. 检查曲轴油封：
若损坏或内环硬化，则更换缺陷的油封（此处油封有两个，拆出的油封不能再次使用）。",0.756636;0.659414;0.633145;0.633145;0.633145;0.706636;0.706636;0.609414;0.609414;0.583145;0.583145
