id,question,golden_chunk_ids,retrieved_chunk_ids,hit_top1,hit_top3,hit_top5,rank,skipped_for_recall,top_k,chapter,question_type,difficulty,answerable,golden_answer,top1_content,retrieved_scores
case_011,拆卸发动机时机油从哪些位置排放？,eee9bf78:05:txt:0000,eee9bf78:05:txt:0001;eee9bf78:05:txt:0000;eee9bf78:05:txt:0002;eee9bf78:06:txt:0002;eee9bf78:06:txt:0001;eee9bf78:05:txt:0003;eee9bf78:05:srw:0000;eee9bf78:05:srw:0001;eee9bf78:05:srw:0003;eee9bf78:06:txt:0000;eee9bf78:06:txt:0004,False,True,True,2,False,5,发动机,procedure,easy,True,需要拆下发动机左曲轴箱上的放油螺栓和车架上的放油螺栓，将机油排出。,"2. 排放冷却液
拆下 水泵盖上的放水螺栓 ，让冷却液自动流出。
当水流变小时， 打开右水箱盖 ，使发动机内剩余冷却液完全排出。",0.662880;0.730302;0.604280;0.573111;0.576259;0.554280;0.612880;0.612880;0.612880;0.523111;0.523111
case_012,拆卸发动机时如何排放冷却液？,eee9bf78:05:txt:0001,eee9bf78:05:txt:0001;eee9bf78:05:txt:0002;eee9bf78:05:txt:0000;eee9bf78:06:txt:0003;eee9bf78:05:img:0002;eee9bf78:05:txt:0003;eee9bf78:05:img:0001;eee9bf78:05:img:0003;eee9bf78:05:srw:0000;eee9bf78:05:srw:0001;eee9bf78:05:srw:0003,True,True,True,1,False,5,发动机,procedure,easy,True,拆下水泵盖上的放水螺栓让冷却液流出，水流变小时打开右水箱盖排出剩余冷却液。,"2. 排放冷却液
拆下 水泵盖上的放水螺栓 ，让冷却液自动流出。
当水流变小时， 打开右水箱盖 ，使发动机内剩余冷却液完全排出。",0.725704;0.586925;0.663965;0.578582;0.622911;0.536925;0.572911;0.572911;0.675704;0.675704;0.675704
case_013,安装发动机时放油螺栓和放水螺栓的扭矩是多少？,eee9bf78:06:txt:0001,eee9bf78:06:txt:0001;eee9bf78:06:tbl:0000;eee9bf78:06:txt:0000;eee9bf78:06:tbl:0012;eee9bf78:06:tbl:0001;eee9bf78:06:txt:0005;eee9bf78:06:tbl:0011;eee9bf78:06:tbl:0013;eee9bf78:06:txt:0004;eee9bf78:06:tbl:0004;eee9bf78:06:srw:0000,True,True,True,1,False,5,发动机,torque,easy,True,放油螺栓拧紧力矩为 25±4 N·m，放水螺栓拧紧力矩为 12±1.5 N·m。,"2. 安装各类放油 / 放水螺栓
安装 左曲轴箱放油螺栓 、 车架放油螺栓 、 水泵盖放水螺栓 。
拧紧力矩要求 ：
放油螺栓： 25 ± 4 N·m
放水螺栓： 12 ± 1.5 N·m",0.774024;0.590506;0.676052;0.579362;0.558628;0.540506;0.529362;0.529362;0.724024;0.724024;0.724024
case_014,发动机加注机油量是多少？,eee9bf78:06:txt:0002,eee9bf78:06:txt:0002;eee9bf78:06:txt:0003;eee9bf78:05:txt:0000;eee9bf78:06:txt:0001;eee9bf78:02:txt:0008;eee9bf78:05:txt:0001;eee9bf78:06:txt:0000;eee9bf78:06:txt:0004;eee9bf78:06:tbl:0004;eee9bf78:06:srw:0000;eee9bf78:06:srw:0004,True,True,True,1,False,5,发动机,spec,easy,True,未更换机油精滤芯时加入 1600 mL，已更换机油精滤芯时加入 1700 mL。,"3. 加注机油
从 发动机右曲轴箱盖加油口 加入：
1600 mL 机油（若未更换机油精滤芯）
1700 mL 机油（若已更换机油精滤芯）
机油规格要求：
粘度： SAE 10W-40 或 SAE 10W-50
质量等级： API SM 级或以上",0.743725;0.609749;0.569465;0.567269;0.540098;0.519465;0.693725;0.693725;0.693725;0.693725;0.693725
case_015,发动机机油规格要求是什么？,eee9bf78:06:txt:0002,eee9bf78:06:txt:0002;eee9bf78:06:txt:0001;eee9bf78:05:txt:0000;eee9bf78:21:txt:0009;eee9bf78:21:txt:0001;eee9bf78:05:txt:0001;eee9bf78:21:txt:0008;eee9bf78:06:txt:0000;eee9bf78:06:txt:0004;eee9bf78:06:tbl:0004;eee9bf78:06:srw:0000,True,True,True,1,False,5,发动机,spec,easy,True,机油粘度要求为 SAE 10W-40 或 SAE 10W-50，质量等级为 API SM 级或以上。,"3. 加注机油
从 发动机右曲轴箱盖加油口 加入：
1600 mL 机油（若未更换机油精滤芯）
1700 mL 机油（若已更换机油精滤芯）
机油规格要求：
粘度： SAE 10W-40 或 SAE 10W-50
质量等级： API SM 级或以上",0.694053;0.573410;0.538013;0.584702;0.569160;0.488013;0.534702;0.644053;0.644053;0.644053;0.644053
case_016,加注冷却液后发动机需要运行多久？,eee9bf78:06:txt:0003,eee9bf78:06:txt:0003;eee9bf78:06:txt:0002;eee9bf78:05:txt:0001;eee9bf78:02:txt:0005;eee9bf78:20:txt:0003;eee9bf78:05:txt:0000;eee9bf78:05:txt:0002;eee9bf78:06:txt:0000;eee9bf78:06:txt:0004;eee9bf78:06:tbl:0004;eee9bf78:06:srw:0000,True,True,True,1,False,5,发动机,procedure,easy,True,右水箱加满冷却液后，启动发动机运行 8 到 10 秒后关机，再补液至满。,"4. 加注冷却液
向 右水箱 加注冷却液，直至加满。
启动发动机运行 8 ～ 10 秒后关机 。
再次向 右水箱 补液至满。
向 副水箱 加注冷却液，使液面位于 F 线与 L 线之间 。",0.659221;0.571277;0.521107;0.575148;0.486922;0.471107;0.471107;0.609221;0.609221;0.609221;0.609221
case_017,拆卸凸轮轴时如何对齐正时标记？,eee9bf78:08:txt:0006,eee9bf78:08:txt:0006;eee9bf78:09:txt:0000;eee9bf78:08:txt:0012;eee9bf78:08:txt:0000;eee9bf78:08:txt:0005;eee9bf78:08:txt:0007;eee9bf78:09:txt:0001;eee9bf78:08:txt:0011;eee9bf78:08:txt:0013;eee9bf78:08:txt:0001;eee9bf78:08:txt:0004,True,True,True,1,False,5,凸轮轴,procedure,medium,True,逆时针转动曲轴，使磁电机转子上 T 标记前的刻线与 M14×1.5 螺塞孔缺口中线对齐，凸轮轴正时链轮刻线应与气缸头装配面平齐。,"2. 对齐正时标记
逆时针转动曲轴，使磁电机转子上 “T” 标记 前的刻线 与 M14×1.5 螺塞孔缺口的中线对齐。
此时，进、排气凸轮轴正时链轮上的刻线应与 气缸头装配面平齐 。",0.779090;0.704109;0.678218;0.709264;0.709264;0.729090;0.654109;0.628218;0.628218;0.659264;0.659264
case_018,凸轮轴座盖螺栓为什么要对角均匀拧松？,eee9bf78:08:txt:0004,eee9bf78:08:txt:0012;eee9bf78:08:txt:0004;eee9bf78:09:txt:0006;eee9bf78:08:txt:0002;eee9bf78:25:txt:0010;eee9bf78:08:txt:0011;eee9bf78:08:txt:0013;eee9bf78:08:txt:0003;eee9bf78:08:txt:0005;eee9bf78:09:txt:0005;eee9bf78:09:txt:0007,False,True,True,2,False,5,凸轮轴,safety,easy,True,气缸头盖螺栓必须对角均匀拧松，以防止变形。,"4. 拆卸凸轮轴座盖与凸轮轴
对角均匀拧松凸轮轴座盖螺栓。
取下凸轮轴座盖及凸轮轴。
No. 11 / 41",0.704891;0.712724;0.711171;0.720560;0.693568;0.654891;0.654891;0.662724;0.662724;0.661171;0.661171
case_019,检查凸轮轴时哪些部位异常需要更换？,eee9bf78:09:txt:0000,eee9bf78:09:txt:0004;eee9bf78:09:txt:0000;eee9bf78:09:txt:0002;eee9bf78:22:txt:0009;eee9bf78:08:txt:0000;eee9bf78:09:txt:0003;eee9bf78:09:txt:0005;eee9bf78:09:txt:0001;eee9bf78:22:txt:0008;eee9bf78:22:txt:0010;eee9bf78:08:txt:0001,False,True,True,2,False,5,凸轮轴,inspection,medium,True,检查进气与排气凸轮轴的轴颈和凸轮基圆表面，若存在磨损、腐蚀或划伤，应更换相应凸轮轴。,"a. 座盖定位销必须放回气缸头对应孔位，不得错放。
b. 先取下进气凸轮轴，再取下排气凸轮轴 。
检查凸轮轴
分别检查进气与排气凸轮轴的：
轴颈
凸轮基圆表面
若存在 磨损、腐蚀或划伤 ，应更换相应凸轮轴。
安装凸轮轴
3. 标记说明
“IN” ：进气
“EX” ：排气
“L” ：左侧
“M” ：中间",0.727750;0.721813;0.713709;0.629171;0.713981;0.677750;0.677750;0.671813;0.579171;0.579171;0.663981
case_020,安装凸轮轴时先装进气还是排气？,eee9bf78:09:txt:0002,eee9bf78:09:txt:0000;eee9bf78:09:txt:0002;eee9bf78:09:txt:0004;eee9bf78:08:txt:0006;eee9bf78:09:txt:0006;eee9bf78:09:txt:0001;eee9bf78:09:txt:0003;eee9bf78:09:txt:0005;eee9bf78:08:txt:0005;eee9bf78:08:txt:0007;eee9bf78:09:txt:0007,False,True,True,2,False,5,凸轮轴,procedure,easy,True,安装顺序为先安装排气凸轮轴，再安装进气凸轮轴。,"a. 座盖定位销必须放回气缸头对应孔位，不得错放。
b. 先取下进气凸轮轴，再取下排气凸轮轴 。
检查凸轮轴
分别检查进气与排气凸轮轴的：
轴颈
凸轮基圆表面
若存在 磨损、腐蚀或划伤 ，应更换相应凸轮轴。
安装凸轮轴
1. 正时对齐
拉紧正时链条。
逆时针转动曲轴至压缩上止点，使磁电机转子上 “T” 标记前的刻线与左曲轴箱盖上 M14×1.5 螺塞孔标记槽中线对齐。",0.719340;0.767246;0.721634;0.664214;0.673459;0.669340;0.717246;0.671634;0.614214;0.614214;0.623459
case_021,涨紧器顶销螺栓应拧紧到多少扭矩？,eee9bf78:10:txt:0002;eee9bf78:07:tbl:0000;eee9bf78:07:tbl:0004,eee9bf78:03:tbl:0001;eee9bf78:07:tbl:0002;eee9bf78:07:tbl:0000;eee9bf78:10:txt:0002;eee9bf78:10:txt:0000;eee9bf78:03:tbl:0000;eee9bf78:03:tbl:0002;eee9bf78:07:tbl:0001;eee9bf78:07:tbl:0003;eee9bf78:07:txt:0000;eee9bf78:10:txt:0001,False,True,True,3,False,5,涨紧器,torque,easy,True,M6×10 顶销螺栓带铜垫片，拧紧至 12 N·m。,"表格：第4页表格
序号=1；零件名称=涨紧器；数量=1；工具/扭矩要求=8# T 杆或套筒",0.723253;0.682650;0.682367;0.752446;0.723253;0.673253;0.673253;0.632650;0.632650;0.632367;0.702446
case_022,测量气门间隙时塞尺插在哪里？,eee9bf78:11:txt:0001,eee9bf78:11:txt:0001;eee9bf78:12:txt:0002;eee9bf78:12:txt:0016;eee9bf78:12:txt:0012;eee9bf78:12:txt:0000;eee9bf78:11:txt:0000;eee9bf78:11:img:0000;eee9bf78:12:txt:0001;eee9bf78:12:txt:0003;eee9bf78:12:txt:0015;eee9bf78:12:txt:0017,True,True,True,1,False,5,气门间隙,procedure,easy,True,将塞尺插入凸轮轴基圆与滑动挺柱之间测量间隙。,"4.6 气门间隙
测量气门间隙
拆下气缸头盖。
将塞尺插入 凸轮轴基圆与滑动挺柱之间 测量间隙。
No. 14 / 41",0.781707;0.748938;0.736238;0.733594;0.733233;0.731707;0.731707;0.698938;0.698938;0.686238;0.686238
case_023,测量气门间隙时为什么要测基圆位置？,eee9bf78:12:txt:0001;eee9bf78:12:txt:0021,eee9bf78:12:txt:0002;eee9bf78:12:txt:0000;eee9bf78:11:txt:0001;eee9bf78:12:txt:0016;eee9bf78:12:txt:0008;eee9bf78:12:txt:0001;eee9bf78:12:txt:0003;eee9bf78:11:txt:0000;eee9bf78:11:img:0000;eee9bf78:12:txt:0015;eee9bf78:12:txt:0017,False,False,False,6,False,5,气门间隙,safety,easy,True,必须测量基圆位置，不能测凸轮升程段。,"注意 ：必须测量基圆位置，非凸轮升程段。
气门间隙标准值
调整气门间隙
2. 取下滑动挺柱与气门间隙调整垫片。",0.762791;0.756029;0.742985;0.748422;0.746347;0.712791;0.712791;0.692985;0.692985;0.698422;0.698422
case_024,气缸头 M10 螺母分几次拧紧？,eee9bf78:12:txt:0018,eee9bf78:12:txt:0018;eee9bf78:07:txt:0000;eee9bf78:06:tbl:0000;eee9bf78:10:txt:0002;eee9bf78:12:txt:0010;eee9bf78:12:txt:0017;eee9bf78:12:txt:0019;eee9bf78:07:tbl:0000;eee9bf78:06:txt:0005;eee9bf78:06:tbl:0001;eee9bf78:10:txt:0001,True,True,True,1,False,5,气缸头,torque,medium,True,M10 螺母使用定扭扳手分三次对角拧紧，第一次 25 N·m，第二次 45 N·m，第三次 60 N·m。,"注意 ：必须测量基圆位置，非凸轮升程段。
气门间隙标准值
调整气门间隙
3. 安装气缸头，使用定扭扳手分 三次对角拧紧 M10 螺母（件号 10 ） ：
第一次： 25 N·m
第二次： 45 N·m
第三次： 60 N·m
提示 ：拧紧前需在螺母螺纹处涂抹润滑油。",0.695145;0.667882;0.624149;0.672928;0.640439;0.645145;0.645145;0.617882;0.574149;0.574149;0.622928
case_025,拆卸气门时四组气门组件要注意什么？,eee9bf78:13:txt:0003,eee9bf78:13:txt:0003;eee9bf78:13:txt:0000;eee9bf78:15:img:0001;eee9bf78:13:txt:0002;eee9bf78:13:txt:0004;eee9bf78:13:txt:0001;eee9bf78:15:img:0000;eee9bf78:15:txt:0000;eee9bf78:15:txt:0001;eee9bf78:15:txt:0002;eee9bf78:15:txt:0003,True,True,True,1,False,5,气门,safety,easy,True,4 组气门组件必须分别标记，确保装回原位。,"2. 使用 气门拆装器 压缩气门弹簧
依次拆下：
气门锁夹
气门弹簧上圈
气门外弹簧
气门内弹簧
气门杆径油封
气门弹簧座
气门（进气门 ×2 ，排气门 ×2 ）
提示 ： 4 组气门组件必须分别标记 ，确保装回原位。
安装气门",0.744824;0.783372;0.627258;0.783372;0.783372;0.733372;0.577258;0.577258;0.577258;0.577258;0.577258
case_026,气门弹簧安装方向有什么要求？,eee9bf78:14:txt:0003,eee9bf78:14:txt:0003;eee9bf78:08:txt:0003;eee9bf78:08:txt:0007;eee9bf78:08:txt:0010;eee9bf78:08:txt:0013;eee9bf78:14:txt:0002;eee9bf78:14:tbl:0000;eee9bf78:08:txt:0002;eee9bf78:08:txt:0004;eee9bf78:08:txt:0006;eee9bf78:08:txt:0008,True,True,True,1,False,5,气门,safety,easy,True,气门弹簧间距较密的一端（标记为 b 和 b′）必须朝下安装。,注意 ：气门弹簧 间距较密的一端（标记为 “b” 和 “b′” ）必须朝下安装 。,0.805027;0.791034;0.791034;0.791034;0.791034;0.755027;0.755027;0.741034;0.741034;0.741034;0.741034
case_027,检查气缸与活塞时发现明显刮痕怎么办？,eee9bf78:15:txt:0010,eee9bf78:15:txt:0010;eee9bf78:15:txt:0009;eee9bf78:15:txt:0011;eee9bf78:15:txt:0008;eee9bf78:15:txt:0012;eee9bf78:15:txt:0007;eee9bf78:15:txt:0001;eee9bf78:15:txt:0002;eee9bf78:15:txt:0003;eee9bf78:15:txt:0005;eee9bf78:15:txt:0006,True,True,True,1,False,5,气缸与活塞,inspection,easy,True,检查气缸内壁与活塞裙部，若有明显刮痕或损伤且手触明显粗糙，必须更换有缺陷的部件。,"1. 检查气缸内壁与活塞裙部：
若有明显刮痕或损伤（用手触摸明显粗糙），必须更换有缺陷的部件。",0.754962;0.619473;0.619473;0.686913;0.660468;0.636913;0.704962;0.704962;0.704962;0.704962;0.704962
case_028,三道活塞环被卡住时怎么处理？,eee9bf78:15:txt:0012,eee9bf78:15:txt:0012;eee9bf78:17:txt:0009;eee9bf78:17:txt:0005;eee9bf78:17:txt:0000;eee9bf78:17:txt:0011;eee9bf78:15:txt:0011;eee9bf78:17:txt:0008;eee9bf78:17:txt:0004;eee9bf78:17:txt:0006;eee9bf78:15:txt:0001;eee9bf78:15:txt:0002,True,True,True,1,False,5,气缸与活塞,inspection,easy,True,如果三道活塞环被卡住，应更换活塞及活塞环。,"2. 检查三道活塞环是否被卡住：
若卡住，则更换活塞及活塞环。
No. 18 / 41",0.771354;0.658586;0.653870;0.648694;0.648303;0.721354;0.608586;0.603870;0.603870;0.721354;0.721354
case_029,活塞与气缸组别装配有什么要求？,eee9bf78:16:txt:0002,eee9bf78:16:txt:0002;eee9bf78:17:txt:0007;eee9bf78:17:txt:0002;eee9bf78:17:txt:0011;eee9bf78:17:txt:0013;eee9bf78:16:txt:0001;eee9bf78:16:img:0000;eee9bf78:17:txt:0006;eee9bf78:17:txt:0001;eee9bf78:17:txt:0003;eee9bf78:16:txt:0000,True,True,True,1,False,5,气缸与活塞,safety,medium,True,活塞与气缸均分为 A、B、C、D 四组，组装时必须使用相同组别的活塞与气缸。,"注意事项
气缸与活塞组别
活塞与气缸均分为 A 、 B 、 C 、 D 四组 ；
组装时必须使用相同组别的活塞与气缸 （例如： A 组活塞只能装入 A 组气缸）；
若需更换活塞，新活塞的组别必须与原气缸组别一致。
No. 20 / 41",0.784542;0.643604;0.641756;0.636179;0.636112;0.734542;0.734542;0.593604;0.591756;0.591756;0.734542
case_030,活塞环开口角度有什么要求？,eee9bf78:17:txt:0000,eee9bf78:17:txt:0018;eee9bf78:17:txt:0012;eee9bf78:12:tbl:0001;eee9bf78:17:txt:0019;eee9bf78:17:txt:0001;eee9bf78:17:txt:0017;eee9bf78:17:txt:0011;eee9bf78:17:txt:0013;eee9bf78:12:tbl:0000;eee9bf78:12:tbl:0002;eee9bf78:17:img:0000,False,False,False,,False,5,活塞环,spec,easy,True,各活塞环开口位置不得重叠，任意两环开口之间应错开 120°。,"活塞环开口位置与角度
各活塞环开口位置 不得重叠 ；
任意两环开口之间应 错开 120° 。
（ 3 ）安装活塞销
4. 安装第一道气环：
No. 21 / 41",0.766958;0.752807;0.637696;0.752807;0.751764;0.716958;0.702807;0.702807;0.587696;0.587696;0.702807
case_031,油环组合应该怎样安装？,eee9bf78:17:txt:0013,eee9bf78:17:txt:0013;eee9bf78:17:txt:0011;eee9bf78:17:txt:0009;eee9bf78:17:txt:0007;eee9bf78:21:txt:0009;eee9bf78:17:txt:0012;eee9bf78:17:txt:0014;eee9bf78:17:txt:0010;eee9bf78:17:txt:0008;eee9bf78:17:txt:0006;eee9bf78:17:txt:0000,True,True,True,1,False,5,活塞环,procedure,medium,True,安装油环组合时先装铜质衬环，再装两道刮片环；铜质衬环接口不能重叠，两道刮片环开口应相互错开 120° 到 180°。,"活塞环开口位置与角度
各活塞环开口位置 不得重叠 ；
任意两环开口之间应 错开 120° 。
（ 3 ）安装活塞销
2. 安装油环组合：
先装铜质衬环，再装两道刮片环。
a. 铜质衬环接口处不能重叠。
b. 铜质衬环位于两道刮片环之间，两道刮片环开口应相互错开 120° ～ 180° 。",0.706332;0.667526;0.637735;0.626589;0.625389;0.656332;0.656332;0.617526;0.587735;0.576589;0.656332
