id,question,golden_chunk_ids,retrieved_chunk_ids,hit_top1,hit_top3,hit_top5,rank,skipped_for_recall,top_k,chapter,question_type,difficulty,answerable,golden_answer,top1_content,retrieved_scores
case_011,拆卸发动机时机油从哪些位置排放？,618bea68:05:txt:0000,618bea68:05:txt:0000;618bea68:21:txt:0004;618bea68:21:txt:0017;618bea68:21:txt:0021;618bea68:21:txt:0000;618bea68:05:txt:0001;618bea68:21:txt:0003;618bea68:21:txt:0005;618bea68:21:txt:0016;618bea68:21:txt:0018;618bea68:05:txt:0003,True,True,True,1,False,5,发动机,procedure,easy,True,需要拆下发动机左曲轴箱上的放油螺栓和车架上的放油螺栓，将机油排出。,"1. 排放机油
拆下 发动机左曲轴箱上的放油螺栓 ，将发动机内部机油全部放出。
拆下 车架上的放油螺栓 ，将车架内部机油全部放出。
No. 6 / 41",0.730302;0.676359;0.676359;0.676359;0.676359;0.680302;0.626359;0.626359;0.626359;0.626359;0.680302
case_012,拆卸发动机时如何排放冷却液？,618bea68:05:txt:0001,618bea68:05:txt:0001;618bea68:05:txt:0000;618bea68:21:txt:0004;618bea68:21:txt:0017;618bea68:21:txt:0021;618bea68:05:txt:0002;618bea68:21:txt:0003;618bea68:21:txt:0005;618bea68:21:txt:0016;618bea68:21:txt:0018;618bea68:05:txt:0003,True,True,True,1,False,5,发动机,procedure,easy,True,拆下水泵盖上的放水螺栓让冷却液流出，水流变小时打开右水箱盖排出剩余冷却液。,"2. 排放冷却液
拆下 水泵盖上的放水螺栓 ，让冷却液自动流出。
当水流变小时， 打开右水箱盖 ，使发动机内剩余冷却液完全排出。",0.683042;0.663965;0.587915;0.587915;0.587915;0.633042;0.537915;0.537915;0.537915;0.537915;0.633042
case_013,安装发动机时放油螺栓和放水螺栓的扭矩是多少？,618bea68:06:txt:0001,618bea68:03:tbl:0000;618bea68:06:tbl:0000;618bea68:06:tbl:0012;618bea68:26:tbl:0003;618bea68:20:tbl:0000;618bea68:03:txt:0011;618bea68:03:tbl:0001;618bea68:06:txt:0005;618bea68:06:tbl:0001;618bea68:06:tbl:0011;618bea68:06:tbl:0013,False,False,False,,False,5,发动机,torque,easy,True,放油螺栓拧紧力矩为 25±4 N·m，放水螺栓拧紧力矩为 12±1.5 N·m。,"表格：第4页表格
序号 | 零件名称 | 数量 | 工具/扭矩要求
1 | 涨紧器 | 1 | 8# T 杆或套筒
2 | 正极线螺母 | 1 | 10# 扳手或套筒 / 5 ± 1.5 N·m
3 | M6×30 六角法兰面螺栓（环保彩锌） | 2 | 8# T 杆或套筒 / 12 ± 1.5 N·m
4 | 起动电机 | 1 | —",0.601734;0.590506;0.579362;0.576994;0.575627;0.551734;0.551734;0.540506;0.540506;0.529362;0.529362
case_014,发动机加注机油量是多少？,618bea68:06:txt:0002,618bea68:18:tbl:0008;618bea68:19:tbl:0032;618bea68:31:tbl:0003;618bea68:31:tbl:0001;618bea68:31:tbl:0002;618bea68:18:tbl:0000;618bea68:18:tbl:0007;618bea68:18:img:0000;618bea68:19:tbl:0026;618bea68:19:tbl:0031;618bea68:19:tbl:0033,False,False,False,,False,5,发动机,spec,easy,True,未更换机油精滤芯时加入 1600 mL，已更换机油精滤芯时加入 1700 mL。,"表格：第22页表格
序号=8；料件名称=机油尺；数量=1",0.597522;0.570360;0.517089;0.499348;0.487933;0.547522;0.547522;0.547522;0.520360;0.520360;0.520360
case_015,发动机机油规格要求是什么？,618bea68:06:txt:0002,618bea68:18:tbl:0008;618bea68:19:tbl:0032;618bea68:31:tbl:0000;618bea68:31:tbl:0003;618bea68:31:tbl:0001;618bea68:18:tbl:0000;618bea68:18:tbl:0007;618bea68:18:img:0000;618bea68:19:tbl:0026;618bea68:19:tbl:0031;618bea68:19:tbl:0033,False,False,False,,False,5,发动机,spec,easy,True,机油粘度要求为 SAE 10W-40 或 SAE 10W-50，质量等级为 API SM 级或以上。,"表格：第22页表格
序号=8；料件名称=机油尺；数量=1",0.596774;0.551127;0.541282;0.539845;0.538479;0.546774;0.546774;0.546774;0.501127;0.501127;0.501127
case_016,加注冷却液后发动机需要运行多久？,618bea68:06:txt:0003,618bea68:06:txt:0003;618bea68:20:img:0002;618bea68:02:txt:0005;618bea68:06:txt:0002;618bea68:05:txt:0001;618bea68:20:img:0001;618bea68:20:img:0003;618bea68:20:txt:0000;618bea68:20:txt:0001;618bea68:06:tbl:0001;618bea68:06:tbl:0006,True,True,True,1,False,5,发动机,procedure,easy,True,右水箱加满冷却液后，启动发动机运行 8 到 10 秒后关机，再补液至满。,"4. 加注冷却液
向 右水箱 加注冷却液，直至加满。
启动发动机运行 8 ～ 10 秒后关机 。
再次向 右水箱 补液至满。
向 副水箱 加注冷却液，使液面位于 F 线与 L 线之间 。",0.652831;0.432445;0.575148;0.571277;0.521107;0.382445;0.382445;0.382445;0.382445;0.602831;0.602831
case_017,拆卸凸轮轴时如何对齐正时标记？,618bea68:08:txt:0006,618bea68:00:txt:0007;618bea68:08:txt:0011;618bea68:08:txt:0008;618bea68:08:txt:0000;618bea68:08:txt:0005;618bea68:00:txt:0006;618bea68:00:txt:0008;618bea68:08:txt:0010;618bea68:08:txt:0012;618bea68:08:txt:0007;618bea68:08:txt:0009,False,False,False,,False,5,凸轮轴,procedure,medium,True,逆时针转动曲轴，使磁电机转子上 T 标记前的刻线与 M14×1.5 螺塞孔缺口中线对齐，凸轮轴正时链轮刻线应与气缸头装配面平齐。,"4.3 凸轮轴
拆卸凸轮轴
检查凸轮轴
安装凸轮轴",0.712645;0.708971;0.708971;0.708971;0.708971;0.662645;0.662645;0.658971;0.658971;0.658971;0.658971
case_018,凸轮轴座盖螺栓为什么要对角均匀拧松？,618bea68:08:txt:0004,618bea68:08:txt:0004;618bea68:09:img:0000;618bea68:06:tbl:0007;618bea68:09:txt:0006;618bea68:08:txt:0012;618bea68:08:txt:0003;618bea68:08:txt:0005;618bea68:09:txt:0008;618bea68:09:txt:0000;618bea68:09:txt:0002;618bea68:09:txt:0004,True,True,True,1,False,5,凸轮轴,safety,easy,True,气缸头盖螺栓必须对角均匀拧松，以防止变形。,注意 ：气缸头盖螺栓必须 对角均匀拧松 ，防止变形。,0.712724;0.661462;0.602607;0.711171;0.704891;0.662724;0.662724;0.611462;0.611462;0.611462;0.611462
case_019,检查凸轮轴时哪些部位异常需要更换？,618bea68:09:txt:0000,618bea68:00:txt:0007;618bea68:09:txt:0004;618bea68:09:txt:0000;618bea68:09:txt:0002;618bea68:08:txt:0011;618bea68:00:txt:0006;618bea68:00:txt:0008;618bea68:09:txt:0003;618bea68:09:txt:0005;618bea68:09:txt:0001;618bea68:08:txt:0010,False,True,True,3,False,5,凸轮轴,inspection,medium,True,检查进气与排气凸轮轴的轴颈和凸轮基圆表面，若存在磨损、腐蚀或划伤，应更换相应凸轮轴。,"4.3 凸轮轴
拆卸凸轮轴
检查凸轮轴
安装凸轮轴",0.736363;0.727750;0.721813;0.713709;0.713095;0.686363;0.686363;0.677750;0.677750;0.671813;0.663095
case_020,安装凸轮轴时先装进气还是排气？,618bea68:09:txt:0002,618bea68:09:txt:0002;618bea68:09:txt:0004;618bea68:09:txt:0000;618bea68:00:txt:0007;618bea68:08:txt:0011;618bea68:09:txt:0001;618bea68:09:txt:0003;618bea68:09:txt:0005;618bea68:00:txt:0006;618bea68:00:txt:0008;618bea68:08:txt:0010,True,True,True,1,False,5,凸轮轴,procedure,easy,True,安装顺序为先安装排气凸轮轴，再安装进气凸轮轴。,"a. 座盖定位销必须放回气缸头对应孔位，不得错放。
b. 先取下进气凸轮轴，再取下排气凸轮轴 。
检查凸轮轴
分别检查进气与排气凸轮轴的：
轴颈
凸轮基圆表面
若存在 磨损、腐蚀或划伤 ，应更换相应凸轮轴。
安装凸轮轴
2. 安装顺序
先安装排气凸轮轴，再安装进气凸轮轴 。
按对应位置安装凸轮轴座盖。",0.767246;0.721634;0.719061;0.705012;0.677337;0.717246;0.717246;0.671634;0.655012;0.655012;0.627337
case_021,涨紧器顶销螺栓应拧紧到多少扭矩？,618bea68:10:txt:0002,618bea68:03:tbl:0001;618bea68:07:tbl:0002;618bea68:07:tbl:0000;618bea68:03:tbl:0000;618bea68:07:tbl:0001;618bea68:03:tbl:0002;618bea68:07:tbl:0003;618bea68:07:txt:0000;618bea68:03:txt:0011;618bea68:03:txt:0003;618bea68:03:txt:0005,False,False,False,,False,5,涨紧器,torque,easy,True,M6×10 顶销螺栓带铜垫片，拧紧至 12 N·m。,"表格：第4页表格
序号=1；零件名称=涨紧器；数量=1；工具/扭矩要求=8# T 杆或套筒",0.723253;0.682650;0.682367;0.657276;0.651205;0.673253;0.632650;0.632367;0.607276;0.673253;0.673253
case_022,测量气门间隙时塞尺插在哪里？,618bea68:11:txt:0001,618bea68:12:tbl:0001;618bea68:12:tbl:0002;618bea68:12:tbl:0000;618bea68:31:tbl:0003;618bea68:07:tbl:0007;618bea68:12:img:0000;618bea68:12:txt:0021;618bea68:31:tbl:0000;618bea68:31:tbl:0002;618bea68:31:tbl:0004;618bea68:07:tbl:0005,False,False,False,,False,5,气门间隙,procedure,easy,True,将塞尺插入凸轮轴基圆与滑动挺柱之间测量间隙。,"表格：第15页表格
气门类型=进气门；标准间隙范围=0.13～0.20 mm",0.684482;0.677049;0.671616;0.595430;0.591142;0.627049;0.621616;0.545430;0.545430;0.545430;0.541142
case_023,测量气门间隙时为什么要测基圆位置？,618bea68:12:txt:0001,618bea68:12:tbl:0001;618bea68:12:tbl:0002;618bea68:12:tbl:0000;618bea68:31:tbl:0003;618bea68:31:tbl:0002;618bea68:12:img:0000;618bea68:12:txt:0021;618bea68:31:tbl:0000;618bea68:31:tbl:0004;618bea68:31:tbl:0001;618bea68:12:txt:0002,False,False,False,,False,5,气门间隙,safety,easy,True,必须测量基圆位置，不能测凸轮升程段。,"表格：第15页表格
气门类型=进气门；标准间隙范围=0.13～0.20 mm",0.665949;0.661526;0.649794;0.595372;0.586907;0.611526;0.599794;0.545372;0.545372;0.536907;0.615949
case_024,气缸头 M10 螺母分几次拧紧？,618bea68:12:txt:0018,618bea68:12:txt:0018;618bea68:07:img:0000;618bea68:06:tbl:0000;618bea68:08:txt:0004;618bea68:08:txt:0002;618bea68:12:txt:0017;618bea68:12:txt:0019;618bea68:07:tbl:0015;618bea68:07:txt:0000;618bea68:06:txt:0005;618bea68:06:tbl:0001,True,True,True,1,False,5,气缸头,torque,medium,True,M10 螺母使用定扭扳手分三次对角拧紧，第一次 25 N·m，第二次 45 N·m，第三次 60 N·m。,"注意 ：必须测量基圆位置，非凸轮升程段。
气门间隙标准值
调整气门间隙
3. 安装气缸头，使用定扭扳手分 三次对角拧紧 M10 螺母（件号 10 ） ：
第一次： 25 N·m
第二次： 45 N·m
第三次： 60 N·m
提示 ：拧紧前需在螺母螺纹处涂抹润滑油。",0.691711;0.681470;0.624149;0.720170;0.698394;0.641711;0.641711;0.631470;0.631470;0.574149;0.574149
case_025,拆卸气门时四组气门组件要注意什么？,618bea68:13:txt:0003,618bea68:00:txt:0012;618bea68:13:txt:0004;618bea68:13:txt:0002;618bea68:13:txt:0000;618bea68:13:txt:0003;618bea68:00:txt:0011;618bea68:13:txt:0005;618bea68:13:txt:0001;618bea68:00:txt:0002;618bea68:00:txt:0003;618bea68:00:txt:0020,False,False,True,5,False,5,气门,safety,easy,True,4 组气门组件必须分别标记，确保装回原位。,"4.8 气门
拆卸气门
安装气门",0.786055;0.783626;0.783626;0.783626;0.730544;0.736055;0.733626;0.733626;0.736055;0.736055;0.736055
case_026,气门弹簧安装方向有什么要求？,618bea68:14:txt:0003,618bea68:13:txt:0005;618bea68:14:txt:0001;618bea68:14:txt:0003;618bea68:08:txt:0013;618bea68:08:txt:0010;618bea68:13:txt:0004;618bea68:13:img:0000;618bea68:14:txt:0000;618bea68:14:txt:0002;618bea68:14:tbl:0000;618bea68:13:txt:0000,False,True,True,3,False,5,气门,safety,easy,True,气门弹簧间距较密的一端（标记为 b 和 b′）必须朝下安装。,"1. 依次安装：
气门
气门弹簧座
气门杆径油封
气门内弹簧
气门外弹簧
气门弹簧上圈
No. 16 / 41",0.736356;0.717021;0.805027;0.791034;0.791034;0.686356;0.686356;0.667021;0.755027;0.755027;0.686356
case_027,检查气缸与活塞时发现明显刮痕怎么办？,618bea68:15:txt:0010,618bea68:15:txt:0010;618bea68:15:txt:0008;618bea68:00:txt:0015;618bea68:32:txt:0001;618bea68:15:txt:0012;618bea68:15:txt:0009;618bea68:15:txt:0011;618bea68:15:txt:0007;618bea68:00:txt:0014;618bea68:00:txt:0016;618bea68:15:txt:0004,True,True,True,1,False,5,气缸与活塞,inspection,easy,True,检查气缸内壁与活塞裙部，若有明显刮痕或损伤且手触明显粗糙，必须更换有缺陷的部件。,"1. 检查气缸内壁与活塞裙部：
若有明显刮痕或损伤（用手触摸明显粗糙），必须更换有缺陷的部件。",0.754962;0.686913;0.683908;0.662595;0.660468;0.704962;0.704962;0.636913;0.633908;0.633908;0.704962
case_028,三道活塞环被卡住时怎么处理？,618bea68:15:txt:0012,618bea68:15:txt:0012;618bea68:17:txt:0009;618bea68:17:txt:0005;618bea68:17:txt:0000;618bea68:17:txt:0011;618bea68:15:txt:0011;618bea68:15:tbl:0000;618bea68:17:txt:0008;618bea68:17:txt:0004;618bea68:17:txt:0006;618bea68:15:txt:0004,True,True,True,1,False,5,气缸与活塞,inspection,easy,True,如果三道活塞环被卡住，应更换活塞及活塞环。,"2. 检查三道活塞环是否被卡住：
若卡住，则更换活塞及活塞环。
No. 18 / 41",0.771354;0.658586;0.652135;0.648694;0.648303;0.721354;0.721354;0.608586;0.602135;0.602135;0.721354
case_029,活塞与气缸组别装配有什么要求？,618bea68:16:txt:0002,618bea68:00:txt:0016;618bea68:00:txt:0013;618bea68:16:txt:0002;618bea68:16:txt:0000;618bea68:14:txt:0002;618bea68:00:txt:0015;618bea68:00:txt:0014;618bea68:16:txt:0001;618bea68:16:img:0000;618bea68:00:txt:0002;618bea68:00:txt:0003,False,True,True,3,False,5,气缸与活塞,safety,medium,True,活塞与气缸均分为 A、B、C、D 四组，组装时必须使用相同组别的活塞与气缸。,"5.4 安装气缸与活塞
（ 1 ）安装全新的箱体缸体垫片
（ 2 ）将活塞头部插入气缸裙部
注意事项
气缸与活塞组别
活塞环开口位置与角度
（ 3 ）安装活塞销
（ 4 ）安装活塞销挡圈",0.736031;0.695270;0.784734;0.677144;0.672188;0.686031;0.645270;0.734734;0.734734;0.686031;0.686031
case_030,活塞环开口角度有什么要求？,618bea68:17:txt:0000,618bea68:17:txt:0018;618bea68:17:img:0000;618bea68:12:tbl:0001;618bea68:17:txt:0005;618bea68:17:txt:0000;618bea68:17:txt:0017;618bea68:17:txt:0019;618bea68:17:txt:0002;618bea68:17:txt:0007;618bea68:17:txt:0001;618bea68:17:txt:0011,False,False,True,5,False,5,活塞环,spec,easy,True,各活塞环开口位置不得重叠，任意两环开口之间应错开 120°。,"活塞环开口位置与角度
各活塞环开口位置 不得重叠 ；
任意两环开口之间应 错开 120° 。
（ 3 ）安装活塞销
4. 安装第一道气环：
No. 21 / 41",0.766958;0.707976;0.637696;0.757073;0.755324;0.716958;0.716958;0.657976;0.657976;0.657976;0.716958
case_031,油环组合应该怎样安装？,618bea68:17:txt:0013,618bea68:17:txt:0013;618bea68:17:txt:0015;618bea68:17:txt:0018;618bea68:17:txt:0005;618bea68:17:txt:0011;618bea68:17:txt:0012;618bea68:17:txt:0014;618bea68:17:txt:0016;618bea68:17:txt:0017;618bea68:17:txt:0019;618bea68:17:txt:0004,True,True,True,1,False,5,活塞环,procedure,medium,True,安装油环组合时先装铜质衬环，再装两道刮片环；铜质衬环接口不能重叠，两道刮片环开口应相互错开 120° 到 180°。,"活塞环开口位置与角度
各活塞环开口位置 不得重叠 ；
任意两环开口之间应 错开 120° 。
（ 3 ）安装活塞销
2. 安装油环组合：
先装铜质衬环，再装两道刮片环。
a. 铜质衬环接口处不能重叠。
b. 铜质衬环位于两道刮片环之间，两道刮片环开口应相互错开 120° ～ 180° 。",0.706332;0.679373;0.673298;0.661091;0.660689;0.656332;0.656332;0.629373;0.623298;0.623298;0.611091
case_032,拆卸右曲轴箱盖前发动机应如何放置？,618bea68:20:txt:0003,618bea68:32:txt:0002;618bea68:20:txt:0002;618bea68:28:txt:0001;618bea68:20:txt:0001;618bea68:01:txt:0002;618bea68:32:txt:0003;618bea68:20:txt:0003;618bea68:28:txt:0000;618bea68:28:txt:0002;618bea68:20:txt:0000;618bea68:32:txt:0000,False,False,False,7,False,5,右曲轴箱盖,safety,easy,True,取出右曲轴箱盖之前，发动机应倾倒放置，以防水泵轴止推垫圈脱落。,1. 将 左曲轴箱体水平放置 （合箱面朝上）。,0.737684;0.704487;0.703037;0.693399;0.683930;0.687684;0.654487;0.653037;0.653037;0.643399;0.687684
case_033,检查曲轴油封时什么情况需要更换？,618bea68:20:txt:0004,618bea68:20:txt:0004;618bea68:21:txt:0007;618bea68:31:txt:0004;618bea68:21:txt:0005;618bea68:25:txt:0007;618bea68:20:txt:0003;618bea68:20:txt:0005;618bea68:21:txt:0006;618bea68:21:txt:0008;618bea68:31:txt:0003;618bea68:31:txt:0005,True,True,True,1,False,5,右曲轴箱盖,inspection,easy,True,若曲轴油封损坏或内环硬化，则更换缺陷油封，拆出的油封不能再次使用。,"安装右盖
1. 检查曲轴油封：
若损坏或内环硬化，则更换缺陷的油封（此处油封有两个，拆出的油封不能再次使用）。",0.756636;0.665838;0.659414;0.657858;0.645664;0.706636;0.706636;0.615838;0.615838;0.609414;0.609414
case_034,机油泵从动齿轮不能自由转动怎么办？,618bea68:21:txt:0003,618bea68:21:txt:0003;618bea68:21:txt:0007;618bea68:21:txt:0001;618bea68:21:txt:0004;618bea68:21:txt:0017;618bea68:21:txt:0002;618bea68:21:txt:0006;618bea68:21:txt:0008;618bea68:21:txt:0000;618bea68:21:txt:0005;618bea68:21:txt:0016,True,True,True,1,False,5,机油泵,inspection,easy,True,拨动机油泵从动齿轮，若不能自由转动，应更换机油泵。,"1. 拨动机油泵从动齿轮，检查是否能自由转动：
→
若不能自由转动 更换机油泵。",0.794186;0.691969;0.670509;0.649407;0.649407;0.744186;0.641969;0.641969;0.620509;0.599407;0.599407
case_035,水泵 O 型圈和密封圈异常时怎么处理？,618bea68:22:txt:0015,618bea68:22:txt:0015;618bea68:22:txt:0013;618bea68:22:txt:0021;618bea68:21:txt:0007;618bea68:22:txt:0017;618bea68:22:txt:0014;618bea68:22:txt:0016;618bea68:22:txt:0012;618bea68:22:txt:0020;618bea68:22:txt:0022;618bea68:21:txt:0006,True,True,True,1,False,5,水泵,inspection,easy,True,水泵 O 型圈开裂或硬化需要更换，水泵密封圈变形或开裂也需要更换。,"2. 用 14# 扳手从另一侧卡住水泵轴，用 12# 套筒套进水泵，松开水泵，取下水泵。
检查水泵
O 型圈：开裂 / 硬化 → 更换
水泵密封圈：变形 / 开裂 → 更换
安装水泵",0.681579;0.654054;0.624010;0.661388;0.636158;0.631579;0.631579;0.604054;0.574010;0.574010;0.611388
